audit_id,item_type,standard_reference,implementation_status,test_status,validation_status,implementation_target,test_file,validation_case,comments
SP16-PROC-15.12.1-BEARING-SELECTION,procedure,15.12.1,implemented,tests/test_structural_detailing_and_support_bearings.py,V18-SP16-PROC-15.12.1-BEARING-SELECTION: pass,standard_core/structural_detailing_and_support_bearings.py:support_bearing_selection_15_12_1,tests/test_structural_detailing_and_support_bearings.py,V18-SP16-PROC-15.12.1-BEARING-SELECTION,Visually audited Section 15 procedure; direct formulas and evidence/external-analysis boundaries remain explicit.
SP16-PROC-15.12.1-FRICTION,procedure,15.12.1,implemented,tests/test_structural_detailing_and_support_bearings.py,V18-SP16-PROC-15.12.1-FRICTION: pass,standard_core/structural_detailing_and_support_bearings.py:support_bearing_friction_coefficient_15_12_1,tests/test_structural_detailing_and_support_bearings.py,V18-SP16-PROC-15.12.1-FRICTION,Visually audited Section 15 procedure; direct formulas and evidence/external-analysis boundaries remain explicit.
SP16-PROC-15.12.2-ANGLE-APPLICABILITY,procedure,15.12.2,implemented,tests/test_structural_detailing_and_support_bearings.py,V18-SP16-PROC-15.12.2-ANGLE-APPLICABILITY: pass,standard_core/structural_detailing_and_support_bearings.py:cylindrical_hinge_bearing_check_15_12_2,tests/test_structural_detailing_and_support_bearings.py,V18-SP16-PROC-15.12.2-ANGLE-APPLICABILITY,Visually audited Section 15 procedure; direct formulas and evidence/external-analysis boundaries remain explicit.
SP16-PROC-15.12.3-ROLLER-CHECK,procedure,15.12.3,implemented,tests/test_structural_detailing_and_support_bearings.py,V18-SP16-PROC-15.12.3-ROLLER-CHECK: pass,standard_core/structural_detailing_and_support_bearings.py:roller_bearing_check_15_12_3,tests/test_structural_detailing_and_support_bearings.py,V18-SP16-PROC-15.12.3-ROLLER-CHECK,Visually audited Section 15 procedure; direct formulas and evidence/external-analysis boundaries remain explicit.
SP16-PROC-16.1-MATERIAL-ROUTE,procedure,16.1,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.1-MATERIAL-ROUTE: pass,standard_core.overhead_line_and_switchyard_supports.section_16_applicability_route,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.1-MATERIAL-ROUTE,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.1A-GROUP,procedure,16.1a,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.1A-GROUP: pass,standard_core.overhead_line_and_switchyard_supports.section_16_applicability_route,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.1A-GROUP,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.2-BOLT-ROUTE,procedure,16.2,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.2-BOLT-ROUTE: pass,standard_core.overhead_line_and_switchyard_supports.section_16_applicability_route,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.2-BOLT-ROUTE,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.4-TABLE-45,procedure,16.4,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.4-TABLE-45: pass,standard_core.overhead_line_and_switchyard_supports.table_45_working_condition_factor,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.4-TABLE-45,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.4-NO-RY-RU-SUBSTITUTION,procedure,16.4,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.4-NO-RY-RU-SUBSTITUTION: pass,standard_core.overhead_line_and_switchyard_supports.section_16_applicability_route,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.4-NO-RY-RU-SUBSTITUTION,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.5-PYRAMIDAL-MU,procedure,16.5,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.5-PYRAMIDAL-MU: pass,standard_core.overhead_line_and_switchyard_supports.pyramidal_effective_length_factor_clause_16_5,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.5-PYRAMIDAL-MU,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.7-BOLT-ECCENTRICITY,procedure,16.7,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.7-BOLT-ECCENTRICITY: pass,standard_core.overhead_line_and_switchyard_supports.angle_member_eccentricity_factors_clause_16_12,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.7-BOLT-ECCENTRICITY,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.8-AUXILIARIES,procedure,16.8,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.8-AUXILIARIES: pass,standard_core.overhead_line_and_switchyard_supports.guyed_support_second_order_auxiliaries,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.8-AUXILIARIES,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.10-BIAXIAL-GOVERNING,procedure,16.10,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.10-BIAXIAL-GOVERNING: pass,standard_core.overhead_line_and_switchyard_supports.triangular_additional_chord_force_eq208,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.10-BIAXIAL-GOVERNING,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.11-TRIANGULAR-SHEAR-ROUTE,procedure,16.11,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.11-TRIANGULAR-SHEAR-ROUTE: pass,standard_core.overhead_line_and_switchyard_supports.section_16_applicability_route,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.11-TRIANGULAR-SHEAR-ROUTE,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.12-ANGLE-ROUTING,procedure,16.12,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.12-ANGLE-ROUTING: pass,standard_core.overhead_line_and_switchyard_supports.angle_member_eccentricity_factors_clause_16_12,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.12-ANGLE-ROUTING,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.13-TRAVERSE-LENGTHS,procedure,16.13,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.13-TRAVERSE-LENGTHS: pass,standard_core.overhead_line_and_switchyard_supports.section_16_detailing_checks,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.13-TRAVERSE-LENGTHS,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.14-SLENDERNESS,procedure,16.14,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.14-SLENDERNESS: pass,standard_core.overhead_line_and_switchyard_supports.section_16_detailing_checks,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.14-SLENDERNESS,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.15-TABLE-46,procedure,16.15,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.15-TABLE-46: pass,standard_core.overhead_line_and_switchyard_supports.table_46_deformation_check,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.15-TABLE-46,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.16-DIAPHRAGM,procedure,16.16,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.16-DIAPHRAGM: pass,standard_core.overhead_line_and_switchyard_supports.section_16_detailing_checks,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.16-DIAPHRAGM,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.17-SINGLE-BOLT-EDGE,procedure,16.17,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.17-SINGLE-BOLT-EDGE: pass,standard_core.overhead_line_and_switchyard_supports.section_16_detailing_checks,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.17-SINGLE-BOLT-EDGE,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.18-BRACE-SIDES,procedure,16.18,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.18-BRACE-SIDES: pass,standard_core.overhead_line_and_switchyard_supports.section_16_detailing_checks,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.18-BRACE-SIDES,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.19-SPLICE-BOLTS,procedure,16.19,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.19-SPLICE-BOLTS: pass,standard_core.overhead_line_and_switchyard_supports.section_16_detailing_checks,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.19-SPLICE-BOLTS,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16.20-POLYGONAL-TUBE,procedure,16.20,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.20-POLYGONAL-TUBE: pass,standard_core.overhead_line_and_switchyard_supports.polygonal_tube_wall_stability_check,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16.20-POLYGONAL-TUBE,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-16-EXTERNAL-LOADS,procedure,16.1-16.20,implemented,passed: tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16-EXTERNAL-LOADS: pass,standard_core.overhead_line_and_switchyard_supports.section_16_applicability_route,tests/test_overhead_line_and_switchyard_supports.py,V19-SP16-PROC-16-EXTERNAL-LOADS,Implemented as an explicit scalar check or auditable routing procedure; global loads and geometry classification remain external where the clause supplies no scalar method.
SP16-PROC-17.1-MATERIAL-GROUP,procedure,17.1,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core.antenna_structures.antenna_structure_material_group_route_clause_17_1,tests/test_antenna_structures.py,V20-SP16-PROC-17.1-MATERIAL-GROUP,Section 17 procedure visually verified on supplied PDF pages 115-118; external evidence boundaries remain explicit.
SP16-PROC-17.2-ROPE-SELECTION,procedure,17.2,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core.antenna_structures.steel_rope_selection_clause_17_2,tests/test_antenna_structures.py,V20-SP16-PROC-17.2-ROPE-SELECTION,Section 17 procedure visually verified on supplied PDF pages 115-118; external evidence boundaries remain explicit.
SP16-PROC-17.3-ZINC-TERMINATION,procedure,17.3,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core.antenna_structures.rope_end_zinc_alloy_check_clause_17_3,tests/test_antenna_structures.py,V20-SP16-PROC-17.3-ZINC-TERMINATION,Section 17 procedure visually verified on supplied PDF pages 115-118; external evidence boundaries remain explicit.
SP16-PROC-17.4-WIRE-ROUTE,procedure,17.4,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core.antenna_structures.antenna_wire_material_route_clause_17_4,tests/test_antenna_structures.py,V20-SP16-PROC-17.4-WIRE-ROUTE,Section 17 procedure visually verified on supplied PDF pages 115-118; external evidence boundaries remain explicit.
SP16-PROC-17.5-GAMMA-M,procedure,17.5,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core.antenna_structures.wire_material_safety_factor_clause_17_5,tests/test_antenna_structures.py,V20-SP16-PROC-17.5-GAMMA-M,Section 17 procedure visually verified on supplied PDF pages 115-118; external evidence boundaries remain explicit.
SP16-PROC-17.5-DESIGN-TENSION,procedure,17.5,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core.antenna_structures.wire_design_tension_force_clause_17_5,tests/test_antenna_structures.py,V20-SP16-PROC-17.5-DESIGN-TENSION,Section 17 procedure visually verified on supplied PDF pages 115-118; external evidence boundaries remain explicit.
SP16-PROC-17.6-TABLE-47,procedure,17.6,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core.antenna_structures.table_47_working_condition_factor,tests/test_antenna_structures.py,V20-SP16-TBL-47,Section 17 procedure visually verified on supplied PDF pages 115-118; external evidence boundaries remain explicit.
SP16-PROC-17.7-DEVIATION,procedure,17.7,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core.antenna_structures.support_relative_deviation_check_clause_17_7,tests/test_antenna_structures.py,V20-SP16-PROC-17.7-DEVIATION,Section 17 procedure visually verified on supplied PDF pages 115-118; external evidence boundaries remain explicit.
SP16-PROC-17.8-ERECTION-CONNECTION,procedure,17.8,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core.antenna_structures.erection_connection_check_clause_17_8,tests/test_antenna_structures.py,V20-SP16-PROC-17.8-ERECTION-CONNECTION,Section 17 procedure visually verified on supplied PDF pages 115-118; external evidence boundaries remain explicit.
SP16-PROC-17.9-LATTICE-AND-DEFLECTION,procedure,17.9,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core.antenna_structures.cross_lattice_and_platform_checks_clause_17_9,tests/test_antenna_structures.py,V20-SP16-PROC-17.9-LATTICE-AND-DEFLECTION,Section 17 procedure visually verified on supplied PDF pages 115-118; external evidence boundaries remain explicit.
SP16-PROC-17.10-DIAPHRAGM,procedure,17.10,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core.antenna_structures.diaphragm_check_clause_17_10,tests/test_antenna_structures.py,V20-SP16-PROC-17.10-DIAPHRAGM,Section 17 procedure visually verified on supplied PDF pages 115-118; external evidence boundaries remain explicit.
SP16-PROC-17.11-FLANGE-BOLTS,procedure,17.11,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core.antenna_structures.pipe_flange_bolt_layout_check_clause_17_11,tests/test_antenna_structures.py,V20-SP16-PROC-17.11-FLANGE-BOLTS,Section 17 procedure visually verified on supplied PDF pages 115-118; external evidence boundaries remain explicit.
SP16-PROC-17.12-NODE-DETAILING,procedure,17.12,implemented,normal_boundary_unit_sign_tested,implementation_self_check_passed_no_standard_worked_example,standard_core.antenna_structures.truss_node_detailing_checks_clause_17_12,tests/test_antenna_structures.py,V20-SP16-PROC-17.12-NODE-DETAILING,Section 17 procedure visually verified on supplied PDF pages 115-118; external evidence boundaries remain explicit.
